,Autoridad,Entidad,Ano,Tipo,Descripcion,Cantidad
6818,ORGANO ADMINISTRATIVO DESCONCENTRADO PREVENCION Y READAPTACION SOCIAL DE LA SECRETARIA DE GOBERNACIÓN,TAMAULIPAS,2016,Hecho_Violatorio,DETENCION ARBITRARIA,1
6819,ORGANO ADMINISTRATIVO DESCONCENTRADO PREVENCION Y READAPTACION SOCIAL DE LA SECRETARIA DE GOBERNACIÓN,TAMAULIPAS,2016,Hecho_Violatorio,"FALTAR A LA LEGALIDAD, HONRADEZ, LEALTAD, IMPARCIALIDAD Y EFICACIA EN EL DESEMPEÑO DE LAS FUNCIONES, EMPLEOS, CARGOS O COMISIONES",1
6820,ORGANO ADMINISTRATIVO DESCONCENTRADO PREVENCION Y READAPTACION SOCIAL DE LA SECRETARIA DE GOBERNACIÓN,TAMAULIPAS,2016,Hecho_Violatorio,IMPUTAR INDEBIDAMENTE HECHOS,1
6821,ORGANO ADMINISTRATIVO DESCONCENTRADO PREVENCION Y READAPTACION SOCIAL DE LA SECRETARIA DE GOBERNACIÓN,TAMAULIPAS,2016,Hecho_Violatorio,"INEJECUCION DE RESOLUCION, SENTENCIA O LAUDO",1
6822,ORGANO ADMINISTRATIVO DESCONCENTRADO PREVENCION Y READAPTACION SOCIAL DE LA SECRETARIA DE GOBERNACIÓN,TAMAULIPAS,2016,Hecho_Violatorio,"OMITIR NOTIFICAR A LA FAMILIA O CONOCIDOS SOBRE EL ARRESTO, DETENCION, TRASLADO, LUGAR DE CUSTODIA, ESTADO FISICO Y PSICOLOGICO, ASI COMO SU SITUACION JURIDICA",1
6823,ORGANO ADMINISTRATIVO DESCONCENTRADO PREVENCION Y READAPTACION SOCIAL DE LA SECRETARIA DE GOBERNACIÓN,TAMAULIPAS,2016,Hecho_Violatorio,OMITIR PROPORCIONAR ATENCION MEDICA,1
6824,ORGANO ADMINISTRATIVO DESCONCENTRADO PREVENCION Y READAPTACION SOCIAL DE LA SECRETARIA DE GOBERNACIÓN,TAMAULIPAS,2016,Motivo_Conclusion,DURANTE EL TRAMITE RESPECTIVO,2
6825,ORGANO ADMINISTRATIVO DESCONCENTRADO PREVENCION Y READAPTACION SOCIAL DE LA SECRETARIA DE GOBERNACIÓN,TAMAULIPAS,2016,Motivo_Conclusion,CONCILIACION,1
6826,ORGANO ADMINISTRATIVO DESCONCENTRADO PREVENCION Y READAPTACION SOCIAL DE LA SECRETARIA DE GOBERNACIÓN,TAMAULIPAS,2016,Motivo_Conclusion,ORIENTACION,1
6827,ORGANO ADMINISTRATIVO DESCONCENTRADO PREVENCION Y READAPTACION SOCIAL DE LA SECRETARIA DE GOBERNACIÓN,VERACRUZ,2016,Hecho_Violatorio,OMITIR PROPORCIONAR ATENCION MEDICA,76
6828,ORGANO ADMINISTRATIVO DESCONCENTRADO PREVENCION Y READAPTACION SOCIAL DE LA SECRETARIA DE GOBERNACIÓN,VERACRUZ,2016,Hecho_Violatorio,ACCIONES Y OMISIONES QUE TRANSGREDEN LOS DERECHOS DE LAS PERSONAS PRIVADAS DE SU LIBERTAD,48
6829,ORGANO ADMINISTRATIVO DESCONCENTRADO PREVENCION Y READAPTACION SOCIAL DE LA SECRETARIA DE GOBERNACIÓN,VERACRUZ,2016,Hecho_Violatorio,ACCIONES U OMISIONES CONTRARIAS A LOS DERECHOS A LAS PERSONAS PRIVADAS DE SU LIBERTAD,21
6830,ORGANO ADMINISTRATIVO DESCONCENTRADO PREVENCION Y READAPTACION SOCIAL DE LA SECRETARIA DE GOBERNACIÓN,VERACRUZ,2016,Hecho_Violatorio,PRESTAR INDEBIDAMENTE EL SERVICIO PUBLICO,7
6831,ORGANO ADMINISTRATIVO DESCONCENTRADO PREVENCION Y READAPTACION SOCIAL DE LA SECRETARIA DE GOBERNACIÓN,VERACRUZ,2016,Hecho_Violatorio,"TRATO CRUEL, INHUMANO O DEGRADANTE",4
6832,ORGANO ADMINISTRATIVO DESCONCENTRADO PREVENCION Y READAPTACION SOCIAL DE LA SECRETARIA DE GOBERNACIÓN,VERACRUZ,2016,Hecho_Violatorio,OMITIR SUMINISTRAR MEDICAMENTOS,2
6833,ORGANO ADMINISTRATIVO DESCONCENTRADO PREVENCION Y READAPTACION SOCIAL DE LA SECRETARIA DE GOBERNACIÓN,VERACRUZ,2016,Hecho_Violatorio,ACCIONES Y OMISIONES QUE TRANSGREDEN LOS DERECHOS DE LOS INDIGENAS,1
6834,ORGANO ADMINISTRATIVO DESCONCENTRADO PREVENCION Y READAPTACION SOCIAL DE LA SECRETARIA DE GOBERNACIÓN,VERACRUZ,2016,Hecho_Violatorio,"INEJECUCION DE RESOLUCION, SENTENCIA O LAUDO",1
6835,ORGANO ADMINISTRATIVO DESCONCENTRADO PREVENCION Y READAPTACION SOCIAL DE LA SECRETARIA DE GOBERNACIÓN,VERACRUZ,2016,Hecho_Violatorio,OMITIR BRINDAR ATENCION MEDICA Y/O PSICOLOGICA DE URGENCIA,1
6836,ORGANO ADMINISTRATIVO DESCONCENTRADO PREVENCION Y READAPTACION SOCIAL DE LA SECRETARIA DE GOBERNACIÓN,VERACRUZ,2016,Hecho_Violatorio,OMITIR DAR RESPUESTA A LA PETICION FORMULADA POR CUALQUIER PERSONA EN EJERCICIO DE SU DERECHO,1
6837,ORGANO ADMINISTRATIVO DESCONCENTRADO PREVENCION Y READAPTACION SOCIAL DE LA SECRETARIA DE GOBERNACIÓN,VERACRUZ,2016,Hecho_Violatorio,"OMITIR NOTIFICAR A LA FAMILIA O CONOCIDOS SOBRE EL ARRESTO, DETENCION, TRASLADO, LUGAR DE CUSTODIA, ESTADO FISICO Y PSICOLOGICO, ASI COMO SU SITUACION JURIDICA",1
6838,ORGANO ADMINISTRATIVO DESCONCENTRADO PREVENCION Y READAPTACION SOCIAL DE LA SECRETARIA DE GOBERNACIÓN,VERACRUZ,2016,Motivo_Conclusion,DURANTE EL TRAMITE RESPECTIVO,91
6839,ORGANO ADMINISTRATIVO DESCONCENTRADO PREVENCION Y READAPTACION SOCIAL DE LA SECRETARIA DE GOBERNACIÓN,VERACRUZ,2016,Motivo_Conclusion,CONCILIACION,14
6840,ORGANO ADMINISTRATIVO DESCONCENTRADO PREVENCION Y READAPTACION SOCIAL DE LA SECRETARIA DE GOBERNACIÓN,VERACRUZ,2016,Motivo_Conclusion,ORIENTACION,3
6841,ORGANO ADMINISTRATIVO DESCONCENTRADO PREVENCION Y READAPTACION SOCIAL DE LA SECRETARIA DE GOBERNACIÓN,VERACRUZ,2016,Motivo_Conclusion,ACUMULACION,2
6842,ORGANO ADMINISTRATIVO DESCONCENTRADO PREVENCION Y READAPTACION SOCIAL DE LA SECRETARIA DE GOBERNACIÓN,VERACRUZ,2016,Motivo_Conclusion,DESISTIMIENTO DEL QUEJOSO,1
6843,SECRETARIA DE LA DEFENSA NACIONAL,BAJA CALIFORNIA,2016,Hecho_Violatorio,DETENCION ARBITRARIA,13
6844,SECRETARIA DE LA DEFENSA NACIONAL,BAJA CALIFORNIA,2016,Hecho_Violatorio,"TRATO CRUEL, INHUMANO O DEGRADANTE",10
6845,SECRETARIA DE LA DEFENSA NACIONAL,BAJA CALIFORNIA,2016,Hecho_Violatorio,NO SE PUEDE DETERMINAR,6
6846,SECRETARIA DE LA DEFENSA NACIONAL,BAJA CALIFORNIA,2016,Hecho_Violatorio,"INCUMPLIR CON ALGUNA DE LAS FORMALIDADES PARA LA EMISION DE LA ORDEN DE CATEO O DURANTE LA EJECUCION DE ESTE, ASI COMO PARA LAS VISITAS DOMICILIARIAS",4
6847,SECRETARIA DE LA DEFENSA NACIONAL,BAJA CALIFORNIA,2016,Hecho_Violatorio,TORTURA,3
6848,SECRETARIA DE LA DEFENSA NACIONAL,BAJA CALIFORNIA,2016,Hecho_Violatorio,"APODERARSE DE UN BIEN MUEBLE SIN EL CONSENTIMIENTO DEL PROPIETARIO, SIN QUE EXISTA CAUSA JUSTIFICADA",2
6849,SECRETARIA DE LA DEFENSA NACIONAL,BAJA CALIFORNIA,2016,Hecho_Violatorio,"EFECTUAR UNA DETENCION SIN CONTAR CON LA ORDEN CORRESPONDIENTE, FUERA DE LOS CASOS DE FLAGRANCIA",2
6850,SECRETARIA DE LA DEFENSA NACIONAL,BAJA CALIFORNIA,2016,Hecho_Violatorio,EMPLEAR ARBITRARIAMENTE LA FUERZA PUBLICA,2
6851,SECRETARIA DE LA DEFENSA NACIONAL,BAJA CALIFORNIA,2016,Hecho_Violatorio,INCOMUNICACION,2
6852,SECRETARIA DE LA DEFENSA NACIONAL,BAJA CALIFORNIA,2016,Hecho_Violatorio,NEGLIGENCIA MEDICA,2
6853,SECRETARIA DE LA DEFENSA NACIONAL,BAJA CALIFORNIA,2016,Hecho_Violatorio,RETENCION ILEGAL,2
6854,SECRETARIA DE LA DEFENSA NACIONAL,BAJA CALIFORNIA,2016,Hecho_Violatorio,DESAPARICION FORZADA O INVOLUNTARIA DE PERSONAS,1
6855,SECRETARIA DE LA DEFENSA NACIONAL,BAJA CALIFORNIA,2016,Hecho_Violatorio,DIFERIR LA PRESENTACION DEL DETENIDO ANTE LA AUTORIDAD COMPETENTE,1
6856,SECRETARIA DE LA DEFENSA NACIONAL,BAJA CALIFORNIA,2016,Hecho_Violatorio,EJERCER VIOLENCIA DESPROPORCIONADA DURANTE LA DETENCION,1
6857,SECRETARIA DE LA DEFENSA NACIONAL,BAJA CALIFORNIA,2016,Hecho_Violatorio,"FALTAR A LA LEGALIDAD, HONRADEZ, LEALTAD, IMPARCIALIDAD Y EFICACIA EN EL DESEMPEÑO DE LAS FUNCIONES, EMPLEOS, CARGOS O COMISIONES",1
6858,SECRETARIA DE LA DEFENSA NACIONAL,BAJA CALIFORNIA,2016,Hecho_Violatorio,INTIMIDACION,1
6859,SECRETARIA DE LA DEFENSA NACIONAL,BAJA CALIFORNIA,2016,Hecho_Violatorio,"OCUPAR, DETERIORAR O DESTRUIR ILEGALMENTE PROPIEDAD PRIVADA",1
6860,SECRETARIA DE LA DEFENSA NACIONAL,BAJA CALIFORNIA,2016,Hecho_Violatorio,OMITIR BRINDAR PROTECCION Y AUXILIO,1
6861,SECRETARIA DE LA DEFENSA NACIONAL,BAJA CALIFORNIA,2016,Hecho_Violatorio,PRESTAR INDEBIDAMENTE EL SERVICIO PUBLICO,1
6862,SECRETARIA DE LA DEFENSA NACIONAL,BAJA CALIFORNIA,2016,Motivo_Conclusion,ORIENTACION,6
6863,SECRETARIA DE LA DEFENSA NACIONAL,BAJA CALIFORNIA,2016,Motivo_Conclusion,ACUMULACION,4
6864,SECRETARIA DE LA DEFENSA NACIONAL,BAJA CALIFORNIA,2016,Motivo_Conclusion,POR NO EXISTIR MATERIA,2
6865,SECRETARIA DE LA DEFENSA NACIONAL,BAJA CALIFORNIA SUR,2016,Hecho_Violatorio,"FALTAR A LA LEGALIDAD, HONRADEZ, LEALTAD, IMPARCIALIDAD Y EFICACIA EN EL DESEMPEÑO DE LAS FUNCIONES, EMPLEOS, CARGOS O COMISIONES",1
6866,SECRETARIA DE LA DEFENSA NACIONAL,BAJA CALIFORNIA SUR,2016,Hecho_Violatorio,OBSTACULIZAR O NEGAR LAS PRESTACIONES DE SEGURIDAD SOCIAL A QUE SE TIENE DERECHO,1
6867,SECRETARIA DE LA DEFENSA NACIONAL,BAJA CALIFORNIA SUR,2016,Motivo_Conclusion,DURANTE EL TRAMITE RESPECTIVO,1
6868,SECRETARIA DE LA DEFENSA NACIONAL,CAMPECHE,2016,Hecho_Violatorio,CAUSAR UN DAÑO DERIVADO DEL EMPLEO ARBITRARIO DE LA FUERZA PUBLICA,1
6869,SECRETARIA DE LA DEFENSA NACIONAL,CAMPECHE,2016,Hecho_Violatorio,DETENCION ARBITRARIA,1
6870,SECRETARIA DE LA DEFENSA NACIONAL,CAMPECHE,2016,Hecho_Violatorio,DIFERIR LA PRESENTACION DEL DETENIDO ANTE LA AUTORIDAD COMPETENTE,1
6871,SECRETARIA DE LA DEFENSA NACIONAL,CAMPECHE,2016,Hecho_Violatorio,EMPLEAR ARBITRARIAMENTE LA FUERZA PUBLICA,1
6872,SECRETARIA DE LA DEFENSA NACIONAL,CAMPECHE,2016,Hecho_Violatorio,"INCUMPLIR CON ALGUNA DE LAS FORMALIDADES PARA LA EMISION DE LA ORDEN DE CATEO O DURANTE LA EJECUCION DE ESTE, ASI COMO PARA LAS VISITAS DOMICILIARIAS",1
6873,SECRETARIA DE LA DEFENSA NACIONAL,CAMPECHE,2016,Hecho_Violatorio,OMITIR LAS FORMALIDADES DEL PROCEDIMIENTO DE REQUISA,1
6874,SECRETARIA DE LA DEFENSA NACIONAL,CAMPECHE,2016,Hecho_Violatorio,RETENCION ILEGAL,1
6875,SECRETARIA DE LA DEFENSA NACIONAL,CAMPECHE,2016,Motivo_Conclusion,POR NO EXISTIR MATERIA,2
6876,SECRETARIA DE LA DEFENSA NACIONAL,CAMPECHE,2016,Motivo_Conclusion,ORIENTACION,1
6877,SECRETARIA DE LA DEFENSA NACIONAL,CHIHUAHUA,2016,Hecho_Violatorio,"TRATO CRUEL, INHUMANO O DEGRADANTE",6
6878,SECRETARIA DE LA DEFENSA NACIONAL,CHIHUAHUA,2016,Hecho_Violatorio,DETENCION ARBITRARIA,4
6879,SECRETARIA DE LA DEFENSA NACIONAL,CHIHUAHUA,2016,Hecho_Violatorio,EMPLEAR ARBITRARIAMENTE LA FUERZA PUBLICA,4
6880,SECRETARIA DE LA DEFENSA NACIONAL,CHIHUAHUA,2016,Hecho_Violatorio,"FALTAR A LA LEGALIDAD, HONRADEZ, LEALTAD, IMPARCIALIDAD Y EFICACIA EN EL DESEMPEÑO DE LAS FUNCIONES, EMPLEOS, CARGOS O COMISIONES",3
6881,SECRETARIA DE LA DEFENSA NACIONAL,CHIHUAHUA,2016,Hecho_Violatorio,NO SE PUEDE DETERMINAR,3
6882,SECRETARIA DE LA DEFENSA NACIONAL,CHIHUAHUA,2016,Hecho_Violatorio,RETENCION ILEGAL,3
6883,SECRETARIA DE LA DEFENSA NACIONAL,CHIHUAHUA,2016,Hecho_Violatorio,"OCUPAR, DETERIORAR O DESTRUIR ILEGALMENTE PROPIEDAD PRIVADA",2
6884,SECRETARIA DE LA DEFENSA NACIONAL,CHIHUAHUA,2016,Hecho_Violatorio,PRESTAR INDEBIDAMENTE EL SERVICIO PUBLICO,2
6885,SECRETARIA DE LA DEFENSA NACIONAL,CHIHUAHUA,2016,Hecho_Violatorio,PRIVAR DE LA VIDA,2
6886,SECRETARIA DE LA DEFENSA NACIONAL,CHIHUAHUA,2016,Hecho_Violatorio,TORTURA,2
6887,SECRETARIA DE LA DEFENSA NACIONAL,CHIHUAHUA,2016,Hecho_Violatorio,ACCIONES Y OMISIONES QUE TRANSGREDEN LOS DERECHOS DE LOS INDIGENAS,1
6888,SECRETARIA DE LA DEFENSA NACIONAL,CHIHUAHUA,2016,Hecho_Violatorio,ACTOS Y OMISIONES CONTRARIOS A LA VIDA FAMILIAR,1
6889,SECRETARIA DE LA DEFENSA NACIONAL,CHIHUAHUA,2016,Hecho_Violatorio,"APODERARSE DE UN BIEN MUEBLE SIN EL CONSENTIMIENTO DEL PROPIETARIO, SIN QUE EXISTA CAUSA JUSTIFICADA",1
6890,SECRETARIA DE LA DEFENSA NACIONAL,CHIHUAHUA,2016,Hecho_Violatorio,CAUSAR UN DAÑO DERIVADO DEL EMPLEO ARBITRARIO DE LA FUERZA PUBLICA,1
6891,SECRETARIA DE LA DEFENSA NACIONAL,CHIHUAHUA,2016,Hecho_Violatorio,DESAPARICION FORZADA O INVOLUNTARIA DE PERSONAS,1
6892,SECRETARIA DE LA DEFENSA NACIONAL,CHIHUAHUA,2016,Hecho_Violatorio,"EFECTUAR UNA DETENCION SIN CONTAR CON LA ORDEN CORRESPONDIENTE, FUERA DE LOS CASOS DE FLAGRANCIA",1
6893,SECRETARIA DE LA DEFENSA NACIONAL,CHIHUAHUA,2016,Hecho_Violatorio,EJERCER VIOLENCIA DESPROPORCIONADA DURANTE LA DETENCION,1
6894,SECRETARIA DE LA DEFENSA NACIONAL,CHIHUAHUA,2016,Hecho_Violatorio,IMPUTAR INDEBIDAMENTE HECHOS,1
6895,SECRETARIA DE LA DEFENSA NACIONAL,CHIHUAHUA,2016,Hecho_Violatorio,"INCUMPLIR CON ALGUNA DE LAS FORMALIDADES PARA LA EMISION DE LA ORDEN DE CATEO O DURANTE LA EJECUCION DE ESTE, ASI COMO PARA LAS VISITAS DOMICILIARIAS",1
6896,SECRETARIA DE LA DEFENSA NACIONAL,CHIHUAHUA,2016,Hecho_Violatorio,INTEGRAR LA AVERIGUACION PREVIA DE MANERA IRREGULAR O DEFICIENTE,1
6897,SECRETARIA DE LA DEFENSA NACIONAL,CHIHUAHUA,2016,Hecho_Violatorio,INTIMIDACION,1
6898,SECRETARIA DE LA DEFENSA NACIONAL,CHIHUAHUA,2016,Hecho_Violatorio,OMITIR DAR RESPUESTA A LA PETICION FORMULADA POR CUALQUIER PERSONA EN EJERCICIO DE SU DERECHO,1
6899,SECRETARIA DE LA DEFENSA NACIONAL,CHIHUAHUA,2016,Hecho_Violatorio,OMITIR EL EJERCICIO DEL PRINCIPIO DE LA EXACTA APLICACION DE LA LEY,1
6900,SECRETARIA DE LA DEFENSA NACIONAL,CHIHUAHUA,2016,Hecho_Violatorio,OMITIR HACER CONSTAR EL ACTO DE AUTORIDAD EN UN MANDAMIENTO ESCRITO,1
6901,SECRETARIA DE LA DEFENSA NACIONAL,CHIHUAHUA,2016,Motivo_Conclusion,ORIENTACION,4
6902,SECRETARIA DE LA DEFENSA NACIONAL,CHIHUAHUA,2016,Motivo_Conclusion,DURANTE EL TRAMITE RESPECTIVO,3
6903,SECRETARIA DE LA DEFENSA NACIONAL,CHIHUAHUA,2016,Motivo_Conclusion,POR NO EXISTIR MATERIA,2
6904,SECRETARIA DE LA DEFENSA NACIONAL,CHIHUAHUA,2016,Motivo_Conclusion,DESISTIMIENTO DEL QUEJOSO,1
6905,SECRETARIA DE LA DEFENSA NACIONAL,CHIAPAS,2016,Hecho_Violatorio,DETENCION ARBITRARIA,3
6906,SECRETARIA DE LA DEFENSA NACIONAL,CHIAPAS,2016,Hecho_Violatorio,"FALTAR A LA LEGALIDAD, HONRADEZ, LEALTAD, IMPARCIALIDAD Y EFICACIA EN EL DESEMPEÑO DE LAS FUNCIONES, EMPLEOS, CARGOS O COMISIONES",2
6907,SECRETARIA DE LA DEFENSA NACIONAL,CHIAPAS,2016,Hecho_Violatorio,"INCUMPLIR CON ALGUNA DE LAS FORMALIDADES PARA LA EMISION DE LA ORDEN DE CATEO O DURANTE LA EJECUCION DE ESTE, ASI COMO PARA LAS VISITAS DOMICILIARIAS",2
6908,SECRETARIA DE LA DEFENSA NACIONAL,CHIAPAS,2016,Hecho_Violatorio,INTIMIDACION,2
6909,SECRETARIA DE LA DEFENSA NACIONAL,CHIAPAS,2016,Hecho_Violatorio,"TRATO CRUEL, INHUMANO O DEGRADANTE",2
6910,SECRETARIA DE LA DEFENSA NACIONAL,CHIAPAS,2016,Hecho_Violatorio,ACCIONES Y OMISIONES QUE TRANSGREDEN LOS DERECHOS DE LOS INDIGENAS,1
6911,SECRETARIA DE LA DEFENSA NACIONAL,CHIAPAS,2016,Hecho_Violatorio,EMPLEAR ARBITRARIAMENTE LA FUERZA PUBLICA,1
6912,SECRETARIA DE LA DEFENSA NACIONAL,CHIAPAS,2016,Hecho_Violatorio,IMPEDIR EL ACCESO AL TRABAJO,1
6913,SECRETARIA DE LA DEFENSA NACIONAL,CHIAPAS,2016,Hecho_Violatorio,OMITIR DAR RESPUESTA A LA PETICION FORMULADA POR CUALQUIER PERSONA EN EJERCICIO DE SU DERECHO,1
6914,SECRETARIA DE LA DEFENSA NACIONAL,CHIAPAS,2016,Hecho_Violatorio,OMITIR OBSERVAR EL DERECHO A LA PRESUNCION DE INOCENCIA,1
6915,SECRETARIA DE LA DEFENSA NACIONAL,CHIAPAS,2016,Hecho_Violatorio,PRACTICAR DE MANERA NEGLIGENTE LAS DILIGENCIAS,1
6916,SECRETARIA DE LA DEFENSA NACIONAL,CHIAPAS,2016,Hecho_Violatorio,PRESTAR INDEBIDAMENTE EL SERVICIO PUBLICO,1
6917,SECRETARIA DE LA DEFENSA NACIONAL,CHIAPAS,2016,Hecho_Violatorio,PRIVAR DE LA VIDA,1
6918,SECRETARIA DE LA DEFENSA NACIONAL,CHIAPAS,2016,Hecho_Violatorio,RESCINDIR LA RELACION LABORAL POR DISCRIMINACION,1
6919,SECRETARIA DE LA DEFENSA NACIONAL,CHIAPAS,2016,Hecho_Violatorio,TORTURA,1
6920,SECRETARIA DE LA DEFENSA NACIONAL,CHIAPAS,2016,Motivo_Conclusion,ORIENTACION,5
6921,SECRETARIA DE LA DEFENSA NACIONAL,CHIAPAS,2016,Motivo_Conclusion,DURANTE EL TRAMITE RESPECTIVO,1
6922,SECRETARIA DE LA DEFENSA NACIONAL,CHIAPAS,2016,Motivo_Conclusion,POR NO EXISTIR MATERIA,1
6923,SECRETARIA DE LA DEFENSA NACIONAL,COAHUILA,2016,Hecho_Violatorio,PRESTAR INDEBIDAMENTE EL SERVICIO PUBLICO,4
6924,SECRETARIA DE LA DEFENSA NACIONAL,COAHUILA,2016,Hecho_Violatorio,INTIMIDACION,2
6925,SECRETARIA DE LA DEFENSA NACIONAL,COAHUILA,2016,Hecho_Violatorio,"TRATO CRUEL, INHUMANO O DEGRADANTE",2
6926,SECRETARIA DE LA DEFENSA NACIONAL,COAHUILA,2016,Hecho_Violatorio,DETENCION ARBITRARIA,1
6927,SECRETARIA DE LA DEFENSA NACIONAL,COAHUILA,2016,Hecho_Violatorio,"FALTAR A LA LEGALIDAD, HONRADEZ, LEALTAD, IMPARCIALIDAD Y EFICACIA EN EL DESEMPEÑO DE LAS FUNCIONES, EMPLEOS, CARGOS O COMISIONES",1
6928,SECRETARIA DE LA DEFENSA NACIONAL,COAHUILA,2016,Hecho_Violatorio,IMPONER CONDUCTAS CONTRARIAS A LA LIBERTAD SEXUAL,1
6929,SECRETARIA DE LA DEFENSA NACIONAL,COAHUILA,2016,Hecho_Violatorio,NO SE PUEDE DETERMINAR,1
6930,SECRETARIA DE LA DEFENSA NACIONAL,COAHUILA,2016,Hecho_Violatorio,OBSTACULIZAR O NEGAR LAS PRESTACIONES DE SEGURIDAD SOCIAL A QUE SE TIENE DERECHO,1
6931,SECRETARIA DE LA DEFENSA NACIONAL,COAHUILA,2016,Hecho_Violatorio,TRASGREDIR LA LIBERTAD SEXUAL DE LOS MENORES,1
6932,SECRETARIA DE LA DEFENSA NACIONAL,COAHUILA,2016,Motivo_Conclusion,ORIENTACION,2
6933,SECRETARIA DE LA DEFENSA NACIONAL,DISTRITO FEDERAL,2016,Hecho_Violatorio,OMITIR DAR RESPUESTA A LA PETICION FORMULADA POR CUALQUIER PERSONA EN EJERCICIO DE SU DERECHO,7
6934,SECRETARIA DE LA DEFENSA NACIONAL,DISTRITO FEDERAL,2016,Hecho_Violatorio,NO SE PUEDE DETERMINAR,6
6935,SECRETARIA DE LA DEFENSA NACIONAL,DISTRITO FEDERAL,2016,Hecho_Violatorio,"FALTAR A LA LEGALIDAD, HONRADEZ, LEALTAD, IMPARCIALIDAD Y EFICACIA EN EL DESEMPEÑO DE LAS FUNCIONES, EMPLEOS, CARGOS O COMISIONES",5
6936,SECRETARIA DE LA DEFENSA NACIONAL,DISTRITO FEDERAL,2016,Hecho_Violatorio,OMITIR MOTIVAR EL ACTO DE AUTORIDAD,5
6937,SECRETARIA DE LA DEFENSA NACIONAL,DISTRITO FEDERAL,2016,Hecho_Violatorio,OMITIR RESPONDER EN BREVE TERMINO A AQUEL QUE HIZO LA PETICION,5
6938,SECRETARIA DE LA DEFENSA NACIONAL,DISTRITO FEDERAL,2016,Hecho_Violatorio,NEGLIGENCIA MEDICA,4
6939,SECRETARIA DE LA DEFENSA NACIONAL,DISTRITO FEDERAL,2016,Hecho_Violatorio,OBSTACULIZAR O NEGAR LAS PRESTACIONES DE SEGURIDAD SOCIAL A QUE SE TIENE DERECHO,4
6940,SECRETARIA DE LA DEFENSA NACIONAL,DISTRITO FEDERAL,2016,Hecho_Violatorio,OMITIR FUNDAR EL ACTO DE AUTORIDAD,4
6941,SECRETARIA DE LA DEFENSA NACIONAL,DISTRITO FEDERAL,2016,Hecho_Violatorio,PRESTAR INDEBIDAMENTE EL SERVICIO PUBLICO,4
6942,SECRETARIA DE LA DEFENSA NACIONAL,DISTRITO FEDERAL,2016,Hecho_Violatorio,INTIMIDACION,2
6943,SECRETARIA DE LA DEFENSA NACIONAL,DISTRITO FEDERAL,2016,Hecho_Violatorio,AISLAMIENTO HOSPITALARIO,1
6944,SECRETARIA DE LA DEFENSA NACIONAL,DISTRITO FEDERAL,2016,Hecho_Violatorio,DETENCION ARBITRARIA,1
6945,SECRETARIA DE LA DEFENSA NACIONAL,DISTRITO FEDERAL,2016,Hecho_Violatorio,IMPEDIR EL ACCESO A SERVICIOS DE EDUCACION,1
6946,SECRETARIA DE LA DEFENSA NACIONAL,DISTRITO FEDERAL,2016,Hecho_Violatorio,IMPEDIR EL ACCESO AL TRABAJO,1
6947,SECRETARIA DE LA DEFENSA NACIONAL,DISTRITO FEDERAL,2016,Hecho_Violatorio,IMPONER CONDUCTAS CONTRARIAS A LA LIBERTAD SEXUAL,1
6948,SECRETARIA DE LA DEFENSA NACIONAL,DISTRITO FEDERAL,2016,Hecho_Violatorio,IMPUTAR INDEBIDAMENTE HECHOS,1
6949,SECRETARIA DE LA DEFENSA NACIONAL,DISTRITO FEDERAL,2016,Hecho_Violatorio,INCOMUNICACION,1
6950,SECRETARIA DE LA DEFENSA NACIONAL,DISTRITO FEDERAL,2016,Hecho_Violatorio,INFRINGIR LOS DERECHOS DE MATERNIDAD,1
6951,SECRETARIA DE LA DEFENSA NACIONAL,DISTRITO FEDERAL,2016,Hecho_Violatorio,"OMITIR DICTAR EL ACUERDO ESCRITO CORRESPONDIENTE, EN RESPUESTA A LA PETICION",1
6952,SECRETARIA DE LA DEFENSA NACIONAL,DISTRITO FEDERAL,2016,Hecho_Violatorio,OMITIR EL EJERCICIO DEL PRINCIPIO DE LA EXACTA APLICACION DE LA LEY,1
6953,SECRETARIA DE LA DEFENSA NACIONAL,DISTRITO FEDERAL,2016,Hecho_Violatorio,OMITIR IMPLEMENTAR LA INFRAESTRUCTURA NECESARIA PARA UNA ADECUADA PRESTACION DE LOS SERVICIOS DE SALUD,1
6954,SECRETARIA DE LA DEFENSA NACIONAL,DISTRITO FEDERAL,2016,Hecho_Violatorio,OMITIR PROPORCIONAR ATENCION MEDICA,1
6955,SECRETARIA DE LA DEFENSA NACIONAL,DISTRITO FEDERAL,2016,Hecho_Violatorio,"RESCINDIR LA RELACION LABORAL, DEBIDO A LA CONDICION DE SEROPOSITIVO O ENFERMOS DE SIDA",1
6956,SECRETARIA DE LA DEFENSA NACIONAL,DISTRITO FEDERAL,2016,Hecho_Violatorio,REVELAR DATOS PERSONALES,1
6957,SECRETARIA DE LA DEFENSA NACIONAL,DISTRITO FEDERAL,2016,Hecho_Violatorio,TRASGREDIR EL DERECHO A LA LIBERTAD SEXUAL,1
6958,SECRETARIA DE LA DEFENSA NACIONAL,DISTRITO FEDERAL,2016,Hecho_Violatorio,"TRATO CRUEL, INHUMANO O DEGRADANTE",1
6959,SECRETARIA DE LA DEFENSA NACIONAL,DISTRITO FEDERAL,2016,Motivo_Conclusion,ORIENTACION,17
6960,SECRETARIA DE LA DEFENSA NACIONAL,DISTRITO FEDERAL,2016,Motivo_Conclusion,POR NO EXISTIR MATERIA,9
