,Entidad,Ano,Tipo,Descripcion,Cantidad
2911,DISTRITO FEDERAL,2019,Motivo_Conclusion,FALTA DE INTERES PROCESAL DEL QUEJOSO,3
2912,DISTRITO FEDERAL,2019,Motivo_Conclusion,DESISTIMIENTO DEL QUEJOSO,2
2913,DISTRITO FEDERAL,2019,Motivo_Conclusion,CONCILIACION,1
2914,DURANGO,2019,Hecho_Violatorio,OMITIR PROPORCIONAR ATENCION MEDICA,16
2915,DURANGO,2019,Hecho_Violatorio,"FALTAR A LA LEGALIDAD, HONRADEZ, LEALTAD, IMPARCIALIDAD Y EFICACIA EN EL DESEMPEÑO DE LAS FUNCIONES, EMPLEOS, CARGOS O COMISIONES",11
2916,DURANGO,2019,Hecho_Violatorio,NEGLIGENCIA MEDICA,10
2917,DURANGO,2019,Hecho_Violatorio,PRESTAR INDEBIDAMENTE EL SERVICIO PUBLICO,8
2918,DURANGO,2019,Hecho_Violatorio,REALIZAR DEFICIENTEMENTE LOS TRAMITES MEDICOS,6
2919,DURANGO,2019,Hecho_Violatorio,OBSTACULIZAR O NEGAR LAS PRESTACIONES DE SEGURIDAD SOCIAL A QUE SE TIENE DERECHO,5
2920,DURANGO,2019,Hecho_Violatorio,OMITIR SUMINISTRAR MEDICAMENTOS,4
2921,DURANGO,2019,Hecho_Violatorio,OMITIR IMPLEMENTAR LA INFRAESTRUCTURA NECESARIA PARA UNA ADECUADA PRESTACION DE LOS SERVICIOS DE SALUD,2
2922,DURANGO,2019,Hecho_Violatorio,IMPEDIR EL EJERCICIO DEL DERECHO AL TRABAJO DIGNO Y SOCIALMENTE UTIL,1
2923,DURANGO,2019,Hecho_Violatorio,NO SE PUEDE DETERMINAR,1
2924,DURANGO,2019,Hecho_Violatorio,OMITIR BRINDAR ATENCION MEDICA Y/O PSICOLOGICA DE URGENCIA,1
2925,DURANGO,2019,Hecho_Violatorio,OMITIR BRINDAR EL SERVICIO DE HOSPITALIZACION,1
2926,DURANGO,2019,Hecho_Violatorio,OMITIR DAR RESPUESTA A LA PETICION FORMULADA POR CUALQUIER PERSONA EN EJERCICIO DE SU DERECHO,1
2927,DURANGO,2019,Hecho_Violatorio,OMITIR PRESTAR ATENCION MEDICA,1
2928,DURANGO,2019,Hecho_Violatorio,TRASGREDIR EL DERECHO A LA LIBERTAD SEXUAL,1
2929,DURANGO,2019,Motivo_Conclusion,DURANTE EL TRAMITE RESPECTIVO,16
2930,DURANGO,2019,Motivo_Conclusion,ORIENTACION,3
2931,GUERRERO,2019,Hecho_Violatorio,REALIZAR DEFICIENTEMENTE LOS TRAMITES MEDICOS,9
2932,GUERRERO,2019,Hecho_Violatorio,NEGLIGENCIA MEDICA,7
2933,GUERRERO,2019,Hecho_Violatorio,"FALTAR A LA LEGALIDAD, HONRADEZ, LEALTAD, IMPARCIALIDAD Y EFICACIA EN EL DESEMPEÑO DE LAS FUNCIONES, EMPLEOS, CARGOS O COMISIONES",6
2934,GUERRERO,2019,Hecho_Violatorio,OMITIR PROPORCIONAR ATENCION MEDICA,6
2935,GUERRERO,2019,Hecho_Violatorio,OMITIR SUMINISTRAR MEDICAMENTOS,4
2936,GUERRERO,2019,Hecho_Violatorio,OBSTACULIZAR O NEGAR LAS PRESTACIONES DE SEGURIDAD SOCIAL A QUE SE TIENE DERECHO,3
2937,GUERRERO,2019,Hecho_Violatorio,COARTAR EL ADECUADO DESARROLLO FISICO O MENTAL DEL NIÑO,2
2938,GUERRERO,2019,Hecho_Violatorio,OMITIR DAR RESPUESTA A LA PETICION FORMULADA POR CUALQUIER PERSONA EN EJERCICIO DE SU DERECHO,2
2939,GUERRERO,2019,Hecho_Violatorio,OMITIR IMPLEMENTAR LA INFRAESTRUCTURA NECESARIA PARA UNA ADECUADA PRESTACION DE LOS SERVICIOS DE SALUD,2
2940,GUERRERO,2019,Hecho_Violatorio,ACCIONES Y OMISIONES QUE TRANSGREDEN LOS DERECHOS DE IGUALDAD DE LOS ADULTOS MAYORES,1
2941,GUERRERO,2019,Hecho_Violatorio,DILACION EN EL PROCEDIMIENTO ADMINISTRATIVO,1
2942,GUERRERO,2019,Hecho_Violatorio,PRESTAR INDEBIDAMENTE EL SERVICIO DE EDUCACION,1
2943,GUERRERO,2019,Hecho_Violatorio,PRESTAR INDEBIDAMENTE EL SERVICIO PUBLICO,1
2944,GUERRERO,2019,Hecho_Violatorio,PRIVAR A UN MENOR DE CUIDADOS CONTINUOS,1
2945,GUERRERO,2019,Motivo_Conclusion,DURANTE EL TRAMITE RESPECTIVO,19
2946,GUERRERO,2019,Motivo_Conclusion,ORIENTACION,2
2947,GUERRERO,2019,Motivo_Conclusion,POR NO EXISTIR MATERIA,1
2948,GUANAJUATO,2019,Hecho_Violatorio,OMITIR PROPORCIONAR ATENCION MEDICA,37
2949,GUANAJUATO,2019,Hecho_Violatorio,"FALTAR A LA LEGALIDAD, HONRADEZ, LEALTAD, IMPARCIALIDAD Y EFICACIA EN EL DESEMPEÑO DE LAS FUNCIONES, EMPLEOS, CARGOS O COMISIONES",28
2950,GUANAJUATO,2019,Hecho_Violatorio,PRESTAR INDEBIDAMENTE EL SERVICIO PUBLICO,15
2951,GUANAJUATO,2019,Hecho_Violatorio,REALIZAR DEFICIENTEMENTE LOS TRAMITES MEDICOS,12
2952,GUANAJUATO,2019,Hecho_Violatorio,NEGLIGENCIA MEDICA,10
2953,GUANAJUATO,2019,Hecho_Violatorio,OBSTACULIZAR O NEGAR LAS PRESTACIONES DE SEGURIDAD SOCIAL A QUE SE TIENE DERECHO,10
2954,GUANAJUATO,2019,Hecho_Violatorio,OMITIR SUMINISTRAR MEDICAMENTOS,10
2955,GUANAJUATO,2019,Hecho_Violatorio,OMITIR IMPLEMENTAR LA INFRAESTRUCTURA NECESARIA PARA UNA ADECUADA PRESTACION DE LOS SERVICIOS DE SALUD,7
2956,GUANAJUATO,2019,Hecho_Violatorio,NO SE PUEDE DETERMINAR,5
2957,GUANAJUATO,2019,Hecho_Violatorio,OMITIR DAR RESPUESTA A LA PETICION FORMULADA POR CUALQUIER PERSONA EN EJERCICIO DE SU DERECHO,3
2958,GUANAJUATO,2019,Hecho_Violatorio,"OMITIR PRESTAR ASISTENCIA MEDICA ESPECIAL, EN CASO DE MATERNIDAD E INFANCIA",2
2959,GUANAJUATO,2019,Hecho_Violatorio,OMITIR PRESTAR ATENCION MEDICA,2
2960,GUANAJUATO,2019,Hecho_Violatorio,IMPEDIR EL EJERCICIO DEL DERECHO AL TRABAJO DIGNO Y SOCIALMENTE UTIL,1
2961,GUANAJUATO,2019,Hecho_Violatorio,IMPONER CONDUCTAS CONTRARIAS A LA LIBERTAD SEXUAL,1
2962,GUANAJUATO,2019,Hecho_Violatorio,LIMITAR EL ACCESO AL SERVICIO PUBLICO DE SALUD,1
2963,GUANAJUATO,2019,Hecho_Violatorio,OMITIR BRINDAR EL SERVICIO DE HOSPITALIZACION,1
2964,GUANAJUATO,2019,Hecho_Violatorio,OMITIR DAR INFORMACION SOBRE EL ESTADO DE SALUD,1
2965,GUANAJUATO,2019,Hecho_Violatorio,OMITIR PROPORCIONAR IGUALDAD DE CONDICIONES EN EL TRABAJO,1
2966,GUANAJUATO,2019,Motivo_Conclusion,DURANTE EL TRAMITE RESPECTIVO,33
2967,GUANAJUATO,2019,Motivo_Conclusion,ORIENTACION,18
2968,GUANAJUATO,2019,Motivo_Conclusion,POR NO EXISTIR MATERIA,7
2969,GUANAJUATO,2019,Motivo_Conclusion,FALTA DE INTERES PROCESAL DEL QUEJOSO,1
2970,GUANAJUATO,2019,Motivo_Conclusion,RECOMENDACION,1
2971,HIDALGO,2019,Hecho_Violatorio,OMITIR PROPORCIONAR ATENCION MEDICA,15
2972,HIDALGO,2019,Hecho_Violatorio,"FALTAR A LA LEGALIDAD, HONRADEZ, LEALTAD, IMPARCIALIDAD Y EFICACIA EN EL DESEMPEÑO DE LAS FUNCIONES, EMPLEOS, CARGOS O COMISIONES",7
2973,HIDALGO,2019,Hecho_Violatorio,NEGLIGENCIA MEDICA,6
2974,HIDALGO,2019,Hecho_Violatorio,OMITIR IMPLEMENTAR LA INFRAESTRUCTURA NECESARIA PARA UNA ADECUADA PRESTACION DE LOS SERVICIOS DE SALUD,5
2975,HIDALGO,2019,Hecho_Violatorio,REALIZAR DEFICIENTEMENTE LOS TRAMITES MEDICOS,4
2976,HIDALGO,2019,Hecho_Violatorio,PRESTAR INDEBIDAMENTE EL SERVICIO PUBLICO,3
2977,HIDALGO,2019,Hecho_Violatorio,NO SE PUEDE DETERMINAR,2
2978,HIDALGO,2019,Hecho_Violatorio,OBSTACULIZAR O NEGAR LAS PRESTACIONES DE SEGURIDAD SOCIAL A QUE SE TIENE DERECHO,2
2979,HIDALGO,2019,Hecho_Violatorio,ACCIONES Y OMISIONES QUE TRANSGREDEN LOS DERECHOS DE IGUALDAD DE LOS MENORES DE EDAD,1
2980,HIDALGO,2019,Hecho_Violatorio,IMPEDIR EL EJERCICIO DEL DERECHO AL TRABAJO DIGNO Y SOCIALMENTE UTIL,1
2981,HIDALGO,2019,Hecho_Violatorio,OMITIR BRINDAR ATENCION MEDICA Y/O PSICOLOGICA DE URGENCIA,1
2982,HIDALGO,2019,Hecho_Violatorio,OMITIR BRINDAR EL SERVICIO DE HOSPITALIZACION,1
2983,HIDALGO,2019,Hecho_Violatorio,OMITIR DAR RESPUESTA A LA PETICION FORMULADA POR CUALQUIER PERSONA EN EJERCICIO DE SU DERECHO,1
2984,HIDALGO,2019,Hecho_Violatorio,OMITIR SUMINISTRAR MEDICAMENTOS,1
2985,HIDALGO,2019,Motivo_Conclusion,DURANTE EL TRAMITE RESPECTIVO,14
2986,HIDALGO,2019,Motivo_Conclusion,ORIENTACION,7
2987,HIDALGO,2019,Motivo_Conclusion,POR NO EXISTIR MATERIA,1
2988,JALISCO,2019,Hecho_Violatorio,OMITIR PROPORCIONAR ATENCION MEDICA,103
2989,JALISCO,2019,Hecho_Violatorio,"FALTAR A LA LEGALIDAD, HONRADEZ, LEALTAD, IMPARCIALIDAD Y EFICACIA EN EL DESEMPEÑO DE LAS FUNCIONES, EMPLEOS, CARGOS O COMISIONES",78
2990,JALISCO,2019,Hecho_Violatorio,PRESTAR INDEBIDAMENTE EL SERVICIO PUBLICO,55
2991,JALISCO,2019,Hecho_Violatorio,OBSTACULIZAR O NEGAR LAS PRESTACIONES DE SEGURIDAD SOCIAL A QUE SE TIENE DERECHO,48
2992,JALISCO,2019,Hecho_Violatorio,REALIZAR DEFICIENTEMENTE LOS TRAMITES MEDICOS,47
2993,JALISCO,2019,Hecho_Violatorio,OMITIR SUMINISTRAR MEDICAMENTOS,38
2994,JALISCO,2019,Hecho_Violatorio,NEGLIGENCIA MEDICA,20
2995,JALISCO,2019,Hecho_Violatorio,OMITIR IMPLEMENTAR LA INFRAESTRUCTURA NECESARIA PARA UNA ADECUADA PRESTACION DE LOS SERVICIOS DE SALUD,18
2996,JALISCO,2019,Hecho_Violatorio,OMITIR PRESTAR ATENCION MEDICA,18
2997,JALISCO,2019,Hecho_Violatorio,NO SE PUEDE DETERMINAR,11
2998,JALISCO,2019,Hecho_Violatorio,"OMITIR BRINDAR LA ATENCION, CUIDADOS O PRESTAR AUXILIO A CUALQUIER PERSONA TENIENDO LA OBLIGACION DE HACERLO",11
2999,JALISCO,2019,Hecho_Violatorio,OMITIR DAR INFORMACION SOBRE EL ESTADO DE SALUD,10
3000,JALISCO,2019,Hecho_Violatorio,OMITIR BRINDAR ATENCION MEDICA Y/O PSICOLOGICA DE URGENCIA,8
3001,JALISCO,2019,Hecho_Violatorio,OMITIR DAR RESPUESTA A LA PETICION FORMULADA POR CUALQUIER PERSONA EN EJERCICIO DE SU DERECHO,4
3002,JALISCO,2019,Hecho_Violatorio,OMITIR RESPONDER EN BREVE TERMINO A AQUEL QUE HIZO LA PETICION,4
3003,JALISCO,2019,Hecho_Violatorio,DILACION EN EL PROCEDIMIENTO ADMINISTRATIVO,3
3004,JALISCO,2019,Hecho_Violatorio,"OMITIR PRESTAR ASISTENCIA MEDICA ESPECIAL, EN CASO DE MATERNIDAD E INFANCIA",3
3005,JALISCO,2019,Hecho_Violatorio,ACCIONES Y OMISIONES QUE TRANSGREDEN LOS DERECHOS DE LOS ADULTOS MAYORES,2
3006,JALISCO,2019,Hecho_Violatorio,INTEGRACION IRREGULAR DE EXPEDIENTES,2
3007,JALISCO,2019,Hecho_Violatorio,OMITIR BRINDAR EL SERVICIO DE HOSPITALIZACION,2
3008,JALISCO,2019,Hecho_Violatorio,OMITIR BRINDAR PROTECCION A PERSONAS QUE LO NECESITEN,2
3009,JALISCO,2019,Hecho_Violatorio,ACCIONES Y OMISIONES QUE TRANSGREDEN LOS DERECHOS DE IGUALDAD DE LOS ADULTOS MAYORES,1
3010,JALISCO,2019,Hecho_Violatorio,EMPLEAR ILEGALMENTE LA INFORMACION,1
3011,JALISCO,2019,Hecho_Violatorio,IMPEDIR EL ACCESO A SERVICIOS DE EDUCACION,1
3012,JALISCO,2019,Hecho_Violatorio,"INEJECUCION DE RESOLUCION, SENTENCIA O LAUDO",1
3013,JALISCO,2019,Hecho_Violatorio,OMITIR HABILITAR CON LA INFRAESTRUCTURA Y EQUIPAMIENTO ADECUADOS LA PRESTACION DE SERVICIOS PUBLICOS,1
3014,JALISCO,2019,Hecho_Violatorio,PRIVAR A UN MENOR DE CUIDADOS CONTINUOS,1
3015,JALISCO,2019,Hecho_Violatorio,"TRATO CRUEL, INHUMANO O DEGRADANTE",1
3016,JALISCO,2019,Motivo_Conclusion,DURANTE EL TRAMITE RESPECTIVO,133
3017,JALISCO,2019,Motivo_Conclusion,ORIENTACION,36
3018,JALISCO,2019,Motivo_Conclusion,POR NO EXISTIR MATERIA,12
3019,JALISCO,2019,Motivo_Conclusion,FALTA DE INTERES PROCESAL DEL QUEJOSO,3
3020,JALISCO,2019,Motivo_Conclusion,DESISTIMIENTO DEL QUEJOSO,1
3021,JALISCO,2019,Motivo_Conclusion,RECOMENDACION,1
3022,ESTADO DE MEXICO,2019,Hecho_Violatorio,OMITIR PROPORCIONAR ATENCION MEDICA,182
3023,ESTADO DE MEXICO,2019,Hecho_Violatorio,"FALTAR A LA LEGALIDAD, HONRADEZ, LEALTAD, IMPARCIALIDAD Y EFICACIA EN EL DESEMPEÑO DE LAS FUNCIONES, EMPLEOS, CARGOS O COMISIONES",71
3024,ESTADO DE MEXICO,2019,Hecho_Violatorio,OMITIR SUMINISTRAR MEDICAMENTOS,70
3025,ESTADO DE MEXICO,2019,Hecho_Violatorio,OBSTACULIZAR O NEGAR LAS PRESTACIONES DE SEGURIDAD SOCIAL A QUE SE TIENE DERECHO,52
3026,ESTADO DE MEXICO,2019,Hecho_Violatorio,PRESTAR INDEBIDAMENTE EL SERVICIO PUBLICO,41
3027,ESTADO DE MEXICO,2019,Hecho_Violatorio,NEGLIGENCIA MEDICA,34
3028,ESTADO DE MEXICO,2019,Hecho_Violatorio,REALIZAR DEFICIENTEMENTE LOS TRAMITES MEDICOS,34
3029,ESTADO DE MEXICO,2019,Hecho_Violatorio,OMITIR IMPLEMENTAR LA INFRAESTRUCTURA NECESARIA PARA UNA ADECUADA PRESTACION DE LOS SERVICIOS DE SALUD,22
3030,ESTADO DE MEXICO,2019,Hecho_Violatorio,NO SE PUEDE DETERMINAR,20
3031,ESTADO DE MEXICO,2019,Hecho_Violatorio,OMITIR DAR INFORMACION SOBRE EL ESTADO DE SALUD,16
3032,ESTADO DE MEXICO,2019,Hecho_Violatorio,"OMITIR PRESTAR ASISTENCIA MEDICA ESPECIAL, EN CASO DE MATERNIDAD E INFANCIA",5
3033,ESTADO DE MEXICO,2019,Hecho_Violatorio,ACCIONES Y OMISIONES QUE TRANSGREDEN LOS DERECHOS DE IGUALDAD DE LOS ADULTOS MAYORES,4
3034,ESTADO DE MEXICO,2019,Hecho_Violatorio,OMITIR BRINDAR EL SERVICIO DE HOSPITALIZACION,4
3035,ESTADO DE MEXICO,2019,Hecho_Violatorio,OMITIR DAR RESPUESTA A LA PETICION FORMULADA POR CUALQUIER PERSONA EN EJERCICIO DE SU DERECHO,4
3036,ESTADO DE MEXICO,2019,Hecho_Violatorio,OMITIR PRESTAR ATENCION MEDICA,4
3037,ESTADO DE MEXICO,2019,Hecho_Violatorio,IMPEDIR EL EJERCICIO DEL DERECHO AL TRABAJO DIGNO Y SOCIALMENTE UTIL,3
3038,ESTADO DE MEXICO,2019,Hecho_Violatorio,DILACION EN EL PROCEDIMIENTO ADMINISTRATIVO,2
3039,ESTADO DE MEXICO,2019,Hecho_Violatorio,"INEJECUCION DE RESOLUCION, SENTENCIA O LAUDO",2
3040,ESTADO DE MEXICO,2019,Hecho_Violatorio,INTEGRACION IRREGULAR DE EXPEDIENTES,2
3041,ESTADO DE MEXICO,2019,Hecho_Violatorio,OMITIR RESPONDER EN BREVE TERMINO A AQUEL QUE HIZO LA PETICION,2
3042,ESTADO DE MEXICO,2019,Hecho_Violatorio,ABANDONO DEL PACIENTE,1
3043,ESTADO DE MEXICO,2019,Hecho_Violatorio,ACCIONES  Y OMISIONES CONTRARIOS A LA LEGALIDAD,1
3044,ESTADO DE MEXICO,2019,Hecho_Violatorio,ACCIONES Y OMISIONES QUE TRANSGREDEN LOS DERECHOS DE LA MUJER,1
3045,ESTADO DE MEXICO,2019,Hecho_Violatorio,"ACTOS Y OMISIONES QUE TRANSGREDEN EL DERECHO A LA REPARACION DE LOS DAÑOS, PERJUICIOS O DAÑO MORAL, POR PARTE DE LOS ORGANOS DEL PODER PUBLICO",1
3046,ESTADO DE MEXICO,2019,Hecho_Violatorio,CONTRACEPCION FORZADA,1
3047,ESTADO DE MEXICO,2019,Hecho_Violatorio,IMPONER CONDUCTAS CONTRARIAS A LA LIBERTAD SEXUAL,1
3048,ESTADO DE MEXICO,2019,Hecho_Violatorio,OMITIR BRINDAR ATENCION MEDICA Y/O PSICOLOGICA DE URGENCIA,1
3049,ESTADO DE MEXICO,2019,Hecho_Violatorio,"OMITIR PRESTAR ATENCION MEDICA, POR LA CONDICION DE SEROPOSITIVO O ENFERMOS DE SIDA",1
3050,ESTADO DE MEXICO,2019,Hecho_Violatorio,"OMITIR, SUSPENDER, RETRASAR O BRINDAR DEFICIENTEMENTE LOS SERVICIOS, EN MATERIA DE SEGURIDAD PUBLICA",1
3051,ESTADO DE MEXICO,2019,Motivo_Conclusion,DURANTE EL TRAMITE RESPECTIVO,220
3052,ESTADO DE MEXICO,2019,Motivo_Conclusion,ORIENTACION,52
3053,ESTADO DE MEXICO,2019,Motivo_Conclusion,POR NO EXISTIR MATERIA,18
3054,ESTADO DE MEXICO,2019,Motivo_Conclusion,DESISTIMIENTO DEL QUEJOSO,1
3055,MICHOACAN,2019,Hecho_Violatorio,OMITIR PROPORCIONAR ATENCION MEDICA,78
3056,MICHOACAN,2019,Hecho_Violatorio,"FALTAR A LA LEGALIDAD, HONRADEZ, LEALTAD, IMPARCIALIDAD Y EFICACIA EN EL DESEMPEÑO DE LAS FUNCIONES, EMPLEOS, CARGOS O COMISIONES",40
3057,MICHOACAN,2019,Hecho_Violatorio,OMITIR SUMINISTRAR MEDICAMENTOS,31
3058,MICHOACAN,2019,Hecho_Violatorio,REALIZAR DEFICIENTEMENTE LOS TRAMITES MEDICOS,19
3059,MICHOACAN,2019,Hecho_Violatorio,PRESTAR INDEBIDAMENTE EL SERVICIO PUBLICO,18
3060,MICHOACAN,2019,Hecho_Violatorio,NEGLIGENCIA MEDICA,12
3061,MICHOACAN,2019,Hecho_Violatorio,OBSTACULIZAR O NEGAR LAS PRESTACIONES DE SEGURIDAD SOCIAL A QUE SE TIENE DERECHO,7
3062,MICHOACAN,2019,Hecho_Violatorio,OMITIR DAR INFORMACION SOBRE EL ESTADO DE SALUD,3
3063,MICHOACAN,2019,Hecho_Violatorio,OMITIR IMPLEMENTAR LA INFRAESTRUCTURA NECESARIA PARA UNA ADECUADA PRESTACION DE LOS SERVICIOS DE SALUD,3
3064,MICHOACAN,2019,Hecho_Violatorio,NO SE PUEDE DETERMINAR,2
3065,MICHOACAN,2019,Hecho_Violatorio,ABANDONO DEL PACIENTE,1
3066,MICHOACAN,2019,Hecho_Violatorio,INFRINGIR LOS DERECHOS DE MATERNIDAD,1
3067,MICHOACAN,2019,Hecho_Violatorio,INTEGRACION IRREGULAR DE EXPEDIENTES,1
3068,MICHOACAN,2019,Hecho_Violatorio,"OMITIR PRESTAR ASISTENCIA MEDICA ESPECIAL, EN CASO DE MATERNIDAD E INFANCIA",1
3069,MICHOACAN,2019,Hecho_Violatorio,OMITIR PROPORCIONAR IGUALDAD DE CONDICIONES EN EL TRABAJO,1
3070,MICHOACAN,2019,Hecho_Violatorio,PRIVAR DE LA VIDA,1
3071,MICHOACAN,2019,Hecho_Violatorio,"TRATO CRUEL, INHUMANO O DEGRADANTE",1
3072,MICHOACAN,2019,Motivo_Conclusion,DURANTE EL TRAMITE RESPECTIVO,88
3073,MICHOACAN,2019,Motivo_Conclusion,ORIENTACION,9
3074,MICHOACAN,2019,Motivo_Conclusion,POR NO EXISTIR MATERIA,6
3075,MICHOACAN,2019,Motivo_Conclusion,FALTA DE INTERES PROCESAL DEL QUEJOSO,3
3076,MORELOS,2019,Hecho_Violatorio,OMITIR PROPORCIONAR ATENCION MEDICA,12
3077,MORELOS,2019,Hecho_Violatorio,"FALTAR A LA LEGALIDAD, HONRADEZ, LEALTAD, IMPARCIALIDAD Y EFICACIA EN EL DESEMPEÑO DE LAS FUNCIONES, EMPLEOS, CARGOS O COMISIONES",7
3078,MORELOS,2019,Hecho_Violatorio,OBSTACULIZAR O NEGAR LAS PRESTACIONES DE SEGURIDAD SOCIAL A QUE SE TIENE DERECHO,7
3079,MORELOS,2019,Hecho_Violatorio,NEGLIGENCIA MEDICA,6
3080,MORELOS,2019,Hecho_Violatorio,OMITIR SUMINISTRAR MEDICAMENTOS,5
3081,MORELOS,2019,Hecho_Violatorio,REALIZAR DEFICIENTEMENTE LOS TRAMITES MEDICOS,3
3082,MORELOS,2019,Hecho_Violatorio,PRESTAR INDEBIDAMENTE EL SERVICIO PUBLICO,2
3083,MORELOS,2019,Hecho_Violatorio,NO SE PUEDE DETERMINAR,1
3084,MORELOS,2019,Hecho_Violatorio,OMITIR IMPLEMENTAR LA INFRAESTRUCTURA NECESARIA PARA UNA ADECUADA PRESTACION DE LOS SERVICIOS DE SALUD,1
3085,MORELOS,2019,Hecho_Violatorio,PRESTAR INDEBIDAMENTE EL SERVICIO DE EDUCACION,1
3086,MORELOS,2019,Hecho_Violatorio,PRIVAR A UN MENOR DE CUIDADOS CONTINUOS,1
3087,MORELOS,2019,Motivo_Conclusion,DURANTE EL TRAMITE RESPECTIVO,9
3088,MORELOS,2019,Motivo_Conclusion,ORIENTACION,2
3089,MORELOS,2019,Motivo_Conclusion,POR NO EXISTIR MATERIA,2
3090,MORELOS,2019,Motivo_Conclusion,DESISTIMIENTO DEL QUEJOSO,1
3091,MORELOS,2019,Motivo_Conclusion,FALTA DE INTERES PROCESAL DEL QUEJOSO,1
3092,NAYARIT,2019,Hecho_Violatorio,OMITIR PROPORCIONAR ATENCION MEDICA,8
3093,NAYARIT,2019,Hecho_Violatorio,PRESTAR INDEBIDAMENTE EL SERVICIO PUBLICO,8
3094,NAYARIT,2019,Hecho_Violatorio,"FALTAR A LA LEGALIDAD, HONRADEZ, LEALTAD, IMPARCIALIDAD Y EFICACIA EN EL DESEMPEÑO DE LAS FUNCIONES, EMPLEOS, CARGOS O COMISIONES",7
3095,NAYARIT,2019,Hecho_Violatorio,NO SE PUEDE DETERMINAR,2
3096,NAYARIT,2019,Hecho_Violatorio,OMITIR SUMINISTRAR MEDICAMENTOS,2
3097,NAYARIT,2019,Hecho_Violatorio,REALIZAR DEFICIENTEMENTE LOS TRAMITES MEDICOS,2
3098,NAYARIT,2019,Hecho_Violatorio,ACCIONES Y OMISIONES QUE TRANSGREDEN LOS DERECHOS DE IGUALDAD DE PERSONAS CON ALGUN TIPO DE DISCAPACIDAD,1
3099,NAYARIT,2019,Hecho_Violatorio,INFRINGIR LOS DERECHOS DE MATERNIDAD,1
3100,NAYARIT,2019,Hecho_Violatorio,OBSTACULIZAR O NEGAR LAS PRESTACIONES DE SEGURIDAD SOCIAL A QUE SE TIENE DERECHO,1
3101,NAYARIT,2019,Hecho_Violatorio,OMITIR DAR INFORMACION SOBRE EL ESTADO DE SALUD,1
3102,NAYARIT,2019,Motivo_Conclusion,DURANTE EL TRAMITE RESPECTIVO,7
3103,NAYARIT,2019,Motivo_Conclusion,ORIENTACION,3
3104,NAYARIT,2019,Motivo_Conclusion,POR NO EXISTIR MATERIA,1
3105,NUEVO LEON,2019,Hecho_Violatorio,OMITIR PROPORCIONAR ATENCION MEDICA,42
3106,NUEVO LEON,2019,Hecho_Violatorio,OMITIR SUMINISTRAR MEDICAMENTOS,35
3107,NUEVO LEON,2019,Hecho_Violatorio,"FALTAR A LA LEGALIDAD, HONRADEZ, LEALTAD, IMPARCIALIDAD Y EFICACIA EN EL DESEMPEÑO DE LAS FUNCIONES, EMPLEOS, CARGOS O COMISIONES",20
3108,NUEVO LEON,2019,Hecho_Violatorio,OBSTACULIZAR O NEGAR LAS PRESTACIONES DE SEGURIDAD SOCIAL A QUE SE TIENE DERECHO,11
3109,NUEVO LEON,2019,Hecho_Violatorio,NEGLIGENCIA MEDICA,10
3110,NUEVO LEON,2019,Hecho_Violatorio,PRESTAR INDEBIDAMENTE EL SERVICIO PUBLICO,10
3111,NUEVO LEON,2019,Hecho_Violatorio,REALIZAR DEFICIENTEMENTE LOS TRAMITES MEDICOS,10
3112,NUEVO LEON,2019,Hecho_Violatorio,OMITIR IMPLEMENTAR LA INFRAESTRUCTURA NECESARIA PARA UNA ADECUADA PRESTACION DE LOS SERVICIOS DE SALUD,7
3113,NUEVO LEON,2019,Hecho_Violatorio,NO SE PUEDE DETERMINAR,4
3114,NUEVO LEON,2019,Hecho_Violatorio,OMITIR DAR INFORMACION SOBRE EL ESTADO DE SALUD,3
3115,NUEVO LEON,2019,Hecho_Violatorio,LIMITAR EL ACCESO AL SERVICIO PUBLICO DE SALUD,2
3116,NUEVO LEON,2019,Hecho_Violatorio,ACCIONES Y OMISIONES QUE TRANSGREDEN LOS DERECHOS A LOS MIGRANTES Y DE SUS FAMILIARES,1
3117,NUEVO LEON,2019,Hecho_Violatorio,ACCIONES Y OMISIONES QUE TRANSGREDEN LOS DERECHOS DE IGUALDAD DE LOS ADULTOS MAYORES,1
3118,NUEVO LEON,2019,Hecho_Violatorio,OMITIR BRINDAR EL SERVICIO DE HOSPITALIZACION,1
3119,NUEVO LEON,2019,Hecho_Violatorio,OMITIR PRESTAR ATENCION MEDICA,1
3120,NUEVO LEON,2019,Motivo_Conclusion,DURANTE EL TRAMITE RESPECTIVO,60
3121,NUEVO LEON,2019,Motivo_Conclusion,ORIENTACION,9
3122,NUEVO LEON,2019,Motivo_Conclusion,POR NO EXISTIR MATERIA,2
3123,OAXACA,2019,Hecho_Violatorio,"FALTAR A LA LEGALIDAD, HONRADEZ, LEALTAD, IMPARCIALIDAD Y EFICACIA EN EL DESEMPEÑO DE LAS FUNCIONES, EMPLEOS, CARGOS O COMISIONES",18
3124,OAXACA,2019,Hecho_Violatorio,PRESTAR INDEBIDAMENTE EL SERVICIO PUBLICO,12
3125,OAXACA,2019,Hecho_Violatorio,OMITIR PROPORCIONAR ATENCION MEDICA,10
3126,OAXACA,2019,Hecho_Violatorio,NEGLIGENCIA MEDICA,7
3127,OAXACA,2019,Hecho_Violatorio,OBSTACULIZAR O NEGAR LAS PRESTACIONES DE SEGURIDAD SOCIAL A QUE SE TIENE DERECHO,7
